[main] fuzz harness up, mode=scaler
[main] sandbox note: VCPDRM open is MACF-denied (iokit-open-user-client VCPDRMUserClient); mach-lookup com.apple.sprr / com.apple.jitbox exist but are sandbox-gated (seen in kernel log)
[open] AppleM2ScalerCSCDriver -> conn 0x7303
[scaler] conn 0x7303, s1 278 s2 282
[probe12] SetNotificationPort -> 0x00000000
[sweep] v97: full IOKit surface sweep
[sweep] svc: BTDebug | BTDebug | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/bluetooth@F/BTDebug
[sweep] svc: AppleT8110DART | AppleT8110DART | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/dart-dcpext0@930C000/AppleT8110DART
[sweep] svc: AppleT8110DART | AppleT8110DART | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/dart-sep@90CC0000/AppleT8110DART
[sweep] svc: AppleT8110DART | AppleT8110DART | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/dart-usb@2F00000/AppleT8110DART
[sweep] svc: AppleT8110DART | AppleT8110DART | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/dart-disp0@7D304000/AppleT8110DART
[sweep] svc: AppleT8110DART | AppleT8110DART | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/dart-ave@5030000/AppleT8110DART
[sweep] svc: AppleT8110DART | AppleT8110DART | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/dart-pmp@C0300000/AppleT8110DART
[sweep] svc: AppleT8110DART | AppleT8110DART | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/dart-dispext0@9304000/AppleT8110DART
[sweep] svc: AppleT8110DART | AppleT8110DART | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/dart-aop@E4818000/AppleT8110DART
[sweep] svc: AppleT8110DART | AppleT8110DART | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/dart-apcie0@94000000/AppleT8110DART
[sweep] svc: AppleT8110DART | AppleT8110DART | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/dart-dispgrt@7D350000/AppleT8110DART
[sweep] svc: AppleT8110DART | AppleT8110DART | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/dart-dcp@7D30C000/AppleT8110DART
[sweep] svc: AppleT8110DART | AppleT8110DART | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/dart-apr@7008000/AppleT8110DART
[sweep] svc: AppleT8110DART | AppleT8110DART | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/dart-ane@1800000/AppleT8110DART
[sweep] svc: AppleT8110DART | AppleT8110DART | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/dart-jpeg0@8D004000/AppleT8110DART
[sweep] svc: AppleT8110DART | AppleT8110DART | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/dart-isp@8A4AC000/AppleT8110DART
[sweep] svc: AppleT8110DART | AppleT8110DART | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/dart-sio@95004000/AppleT8110DART
[sweep] svc: AppleT8110DART | AppleT8110DART | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/dart-avd@79010000/AppleT8110DART
[sweep] svc: AppleT8110DART | AppleT8110DART | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/dart-jpeg1@8D010000/AppleT8110DART
[sweep] svc: AppleT8110DART | AppleT8110DART | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/dart-scaler@D200000/AppleT8110DART
[sweep] svc: AppleT8110DART | AppleT8110DART | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/dart-mtp@EA808000/AppleT8110DART
[sweep] svc: AppleT8110DART | AppleT8110DART | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/dart-apcie1@95000000/AppleT8110DART
[sweep] svc: mapper-dcpext0 | IODARTMapperNub | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/dart-dcpext0@930C000/AppleT8110DART/mapper-dcpext0@5
[sweep] svc: mapper-sep | IODARTMapperNub | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/dart-sep@90CC0000/AppleT8110DART/mapper-sep@0
[sweep] svc: mapper-sep-mpm | IODARTMapperNub | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/dart-sep@90CC0000/AppleT8110DART/mapper-sep-mpm@1
[sweep] svc: mapper-usb | IODARTMapperNub | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/dart-usb@2F00000/AppleT8110DART/mapper-usb@1
[sweep] svc: mapper-disp0 | IODARTMapperNub | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/dart-disp0@7D304000/AppleT8110DART/mapper-disp0@0
[sweep] svc: mapper-disp0-piodma | IODARTMapperNub | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/dart-disp0@7D304000/AppleT8110DART/mapper-disp0-piodma@4
[sweep] svc: mapper-ave | IODARTMapperNub | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/dart-ave@5030000/AppleT8110DART/mapper-ave@0
[sweep] svc: mapper-pmp | IODARTMapperNub | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/dart-pmp@C0300000/AppleT8110DART/mapper-pmp@0
[sweep] svc: mapper-pmp-ptd-fwd | IODARTMapperNub | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/dart-pmp@C0300000/AppleT8110DART/mapper-pmp-ptd-fwd@2
[sweep] svc: mapper-aop | IODARTMapperNub | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/dart-aop@E4818000/AppleT8110DART/mapper-aop@0
[sweep] svc: mapper-aop-audio-admac | IODARTMapperNub | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/dart-aop@E4818000/AppleT8110DART/mapper-aop-audio-admac@A
[sweep] svc: mapper-dispext0-piodma | IODARTMapperNub | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/dart-dispext0@9304000/AppleT8110DART/mapper-dispext0-piodma@4
[sweep] svc: mapper-apcie0-wlan | IODARTMapperNub | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/dart-apcie0@94000000/AppleT8110DART/mapper-apcie0-wlan
[sweep] svc: mapper-apcie0-bt | IODARTMapperNub | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/dart-apcie0@94000000/AppleT8110DART/mapper-apcie0-bt
[sweep] svc: mapper-aop-base-admac | IODARTMapperNub | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/dart-aop@E4818000/AppleT8110DART/mapper-aop-base-admac@9
[sweep] svc: mapper-dispext0 | IODARTMapperNub | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/dart-dispext0@9304000/AppleT8110DART/mapper-dispext0@0
[sweep] svc: mapper-dcp | IODARTMapperNub | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/dart-dcp@7D30C000/AppleT8110DART/mapper-dcp@5
[sweep] svc: mapper-dispgrt | IODARTMapperNub | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/dart-dispgrt@7D350000/AppleT8110DART/mapper-dispgrt@0
[sweep] svc: mapper-apcie0-piodma | IODARTMapperNub | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/dart-apcie0@94000000/AppleT8110DART/mapper-apcie0-piodma@F
[sweep] svc: mapper-apr | IODARTMapperNub | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/dart-apr@7008000/AppleT8110DART/mapper-apr@0
[sweep] svc: mapper-scm | IODARTMapperNub | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/dart-aop@E4818000/AppleT8110DART/mapper-scm@1
[sweep] svc: mapper-ane | IODARTMapperNub | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/dart-ane@1800000/AppleT8110DART/mapper-ane@0
[sweep] svc: mapper-ane-mpm | IODARTMapperNub | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/dart-ane@1800000/AppleT8110DART/mapper-ane-mpm@B
[sweep] svc: mapper-jpeg0 | IODARTMapperNub | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/dart-jpeg0@8D004000/AppleT8110DART/mapper-jpeg0@0
[sweep] svc: mapper-sio | IODARTMapperNub | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/dart-sio@95004000/AppleT8110DART/mapper-sio@0
[sweep] svc: mapper-aes | IODARTMapperNub | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/dart-sio@95004000/AppleT8110DART/mapper-aes@1
[sweep] svc: mapper-admac | IODARTMapperNub | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/dart-sio@95004000/AppleT8110DART/mapper-admac@2
[sweep] svc: mapper-isp | IODARTMapperNub | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/dart-isp@8A4AC000/AppleT8110DART/mapper-isp@0
[sweep] svc: mapper-isp-mpm | IODARTMapperNub | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/dart-isp@8A4AC000/AppleT8110DART/mapper-isp-mpm@B
[sweep] svc: mapper-avd | IODARTMapperNub | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/dart-avd@79010000/AppleT8110DART/mapper-avd@0
[sweep] svc: mapper-avd-piodma | IODARTMapperNub | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/dart-avd@79010000/AppleT8110DART/mapper-avd-piodma@1
[sweep] svc: mapper-avd-adsbuf | IODARTMapperNub | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/dart-avd@79010000/AppleT8110DART/mapper-avd-adsbuf@2
[sweep] svc: mapper-jpeg1 | IODARTMapperNub | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/dart-jpeg1@8D010000/AppleT8110DART/mapper-jpeg1@0
[sweep] svc: mapper-scaler | IODARTMapperNub | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/dart-scaler@D200000/AppleT8110DART/mapper-scaler@0
[sweep] svc: mapper-scaler-piodma | IODARTMapperNub | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/dart-scaler@D200000/AppleT8110DART/mapper-scaler-piodma@1
[sweep] svc: mapper-mtp | IODARTMapperNub | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/dart-mtp@EA808000/AppleT8110DART/mapper-mtp@1
[sweep] svc: mapper-apcie1 | IODARTMapperNub | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/dart-apcie1@95000000/AppleT8110DART/mapper-apcie1
[sweep] svc: mapper-apcie1-piodma | IODARTMapperNub | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/dart-apcie1@95000000/AppleT8110DART/mapper-apcie1-piodma@F
[sweep] svc: AppleKeyStore | AppleKeyStore | IOService:/IOResources/AppleKeyStore
[sweep] svc: AppleUSBHostResourcesTypeC | AppleUSBHostResourcesTypeC | IOService:/IOResources/AppleUSBHostResourcesTypeC
[sweep] svc: IOUSBMassStorageResource | IOUSBMassStorageResource | IOService:/IOResources/IOUSBMassStorageResource
[sweep] svc: IOUserEthernetResource | IOUserEthernetResource | IOService:/IOResources/IOUserEthernetResource
[sweep] svc: IODARTMapper | IODARTMapper | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/dart-sep@90CC0000/AppleT8110DART/mapper-sep-mpm@1/IODARTMapper
[sweep] svc: IODARTMapper | IODARTMapper | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/dart-dcpext0@930C000/AppleT8110DART/mapper-dcpext0@5/IODARTMapper
[sweep] svc: IODARTMapper | IODARTMapper | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/dart-disp0@7D304000/AppleT8110DART/mapper-disp0@0/IODARTMapper
[sweep] svc: IODARTMapper | IODARTMapper | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/dart-aop@E4818000/AppleT8110DART/mapper-aop@0/IODARTMapper
[sweep] svc: IODARTMapper | IODARTMapper | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/dart-aop@E4818000/AppleT8110DART/mapper-aop-audio-admac@A/IODARTMapper
[sweep] svc: IODARTMapper | IODARTMapper | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/dart-sep@90CC0000/AppleT8110DART/mapper-sep@0/IODARTMapper
[sweep] svc: IODARTMapper | IODARTMapper | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/dart-dispext0@9304000/AppleT8110DART/mapper-dispext0-piodma@4/IODARTMapper
[sweep] svc: IODARTMapper | IODARTMapper | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/dart-apcie0@94000000/AppleT8110DART/mapper-apcie0-bt/IODARTMapper
[sweep] svc: IODARTMapper | IODARTMapper | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/dart-disp0@7D304000/AppleT8110DART/mapper-disp0-piodma@4/IODARTMapper
[sweep] svc: IODARTMapper | IODARTMapper | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/dart-ane@1800000/AppleT8110DART/mapper-ane-mpm@B/IODARTMapper
[sweep] svc: IODARTMapper | IODARTMapper | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/dart-apr@7008000/AppleT8110DART/mapper-apr@0/IODARTMapper
[sweep] svc: IODARTMapper | IODARTMapper | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/dart-dispext0@9304000/AppleT8110DART/mapper-dispext0@0/IODARTMapper
[sweep] svc: IODARTMapper | IODARTMapper | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/dart-pmp@C0300000/AppleT8110DART/mapper-pmp@0/IODARTMapper
[sweep] svc: IODARTMapper | IODARTMapper | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/dart-pmp@C0300000/AppleT8110DART/mapper-pmp-ptd-fwd@2/IODARTMapper
[sweep] svc: IODARTMapper | IODARTMapper | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/dart-dispgrt@7D350000/AppleT8110DART/mapper-dispgrt@0/IODARTMapper
[sweep] svc: IODARTMapper | IODARTMapper | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/dart-sio@95004000/AppleT8110DART/mapper-sio@0/IODARTMapper
[sweep] svc: IODARTMapper | IODARTMapper | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/dart-apcie0@94000000/AppleT8110DART/mapper-apcie0-piodma@F/IODARTMapper
[sweep] svc: IODARTMapper | IODARTMapper | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/dart-sio@95004000/AppleT8110DART/mapper-admac@2/IODARTMapper
[sweep] svc: IODARTMapper | IODARTMapper | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/dart-aop@E4818000/AppleT8110DART/mapper-aop-base-admac@9/IODARTMapper
[sweep] svc: IODARTMapper | IODARTMapper | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/dart-isp@8A4AC000/AppleT8110DART/mapper-isp-mpm@B/IODARTMapper
[sweep] svc: IODARTMapper | IODARTMapper | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/dart-jpeg0@8D004000/AppleT8110DART/mapper-jpeg0@0/IODARTMapper
[sweep] svc: IODARTMapper | IODARTMapper | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/dart-ave@5030000/AppleT8110DART/mapper-ave@0/IODARTMapper
[sweep] svc: IODARTMapper | IODARTMapper | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/dart-apcie0@94000000/AppleT8110DART/mapper-apcie0-wlan/IODARTMapper
[sweep] svc: IODARTMapper | IODARTMapper | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/dart-ane@1800000/AppleT8110DART/mapper-ane@0/IODARTMapper
[sweep] svc: IODARTMapper | IODARTMapper | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/dart-sio@95004000/AppleT8110DART/mapper-aes@1/IODARTMapper
[sweep] svc: IODARTMapper | IODARTMapper | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/dart-mtp@EA808000/AppleT8110DART/mapper-mtp@1/IODARTMapper
[sweep] svc: IODARTMapper | IODARTMapper | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/dart-apcie1@95000000/AppleT8110DART/mapper-apcie1-piodma@F/IODARTMapper
[sweep] svc: IODARTMapper | IODARTMapper | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/dart-apcie1@95000000/AppleT8110DART/mapper-apcie1/IODARTMapper
[sweep] svc: IODARTMapper | IODARTMapper | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/dart-aop@E4818000/AppleT8110DART/mapper-scm@1/IODARTMapper
[sweep] svc: IODARTMapper | IODARTMapper | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/dart-jpeg1@8D010000/AppleT8110DART/mapper-jpeg1@0/IODARTMapper
[sweep] svc: IODARTMapper | IODARTMapper | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/dart-scaler@D200000/AppleT8110DART/mapper-scaler@0/IODARTMapper
[sweep] svc: IODARTMapper | IODARTMapper | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/dart-avd@79010000/AppleT8110DART/mapper-avd-piodma@1/IODARTMapper
[sweep] svc: IODARTMapper | IODARTMapper | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/dart-scaler@D200000/AppleT8110DART/mapper-scaler-piodma@1/IODARTMapper
[sweep] svc: IODARTMapper | IODARTMapper | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/dart-avd@79010000/AppleT8110DART/mapper-avd@0/IODARTMapper
[sweep] svc: IODARTMapper | IODARTMapper | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/dart-isp@8A4AC000/AppleT8110DART/mapper-isp@0/IODARTMapper
[sweep] svc: IODARTMapper | IODARTMapper | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/dart-dcp@7D30C000/AppleT8110DART/mapper-dcp@5/IODARTMapper
[sweep] svc: IODARTMapper | IODARTMapper | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/dart-avd@79010000/AppleT8110DART/mapper-avd-adsbuf@2/IODARTMapper
[sweep] svc: IODARTMapper | IODARTMapper | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/dart-usb@2F00000/AppleT8110DART/mapper-usb@1/IODARTMapper
[sweep] svc: AGXArmFirmwareMapper | AGXArmFirmwareMapper | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/mapper-gfx-asc/AGXArmFirmwareMapper
[sweep] svc: IOCoastGuardSARTMapper | IOCoastGuardSARTMapper | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/sart-ans@FDC50000/IOCoastGuardSARTMapper
[sweep] svc: IOReportHub | IOReportHub | IOService:/IOResources/IOReportHub
[sweep] svc: sio/AppleMCA2PMGRDeviceImpl | AppleMCA2PMGRDeviceImpl | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/sio-mca-pmgr@C00400B4/sio/AppleMCA2PMGRDeviceImpl
[sweep] svc: aop/AppleMCA2PMGRDeviceImpl | AppleMCA2PMGRDeviceImpl | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/aop-mca-pmgr@D4240014/aop/AppleMCA2PMGRDeviceImpl
[sweep] svc: uwb-idc | AppleARMSPMIDevice | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/aop-spmi1@E48D4000/AppleSPMIController/uwb-idc@F
[sweep] svc: wlan-idc | AppleARMSPMIDevice | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/aop-spmi1@E48D4000/AppleSPMIController/wlan-idc@E
[sweep] svc: baseband-idc | AppleARMSPMIDevice | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/aop-spmi1@E48D4000/AppleSPMIController/baseband-idc@D
[sweep] svc: dotaralc | AppleARMSPMIDevice | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/nub-spmi1@D4614000/AppleSPMIController/dotaralc@C
[sweep] svc: stonehenge | AppleARMSPMIDevice | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/nub-spmi1@D4614000/AppleSPMIController/stonehenge@F
[sweep] svc: uwb-heb | AppleARMSPMIDevice | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/aop-spmi0@E4894000/AppleSPMIController/uwb-heb@F
[sweep] svc: wlan-heb | AppleARMSPMIDevice | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/aop-spmi0@E4894000/AppleSPMIController/wlan-heb@E
[sweep] svc: baseband-heb | AppleARMSPMIDevice | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/aop-spmi0@E4894000/AppleSPMIController/baseband-heb@D
[sweep] svc: pmu-main | AppleARMSPMIDevice | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/nub-spmi0@D4714000/AppleSPMIController/pmu-main@E
[sweep] svc: stockholm-spmi | AppleARMSPMIDevice | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/aop-spmi0@E4894000/AppleSPMIController/stockholm-spmi@8
[sweep] svc: spmi-allAce | AppleARMSPMIDevice | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/nub-spmi-a0@D4908000/AppleSPMIController/spmi-allAce@E
[sweep] svc: spmi-hpm0 | AppleARMSPMIDevice | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/nub-spmi-a0@D4908000/AppleSPMIController/spmi-hpm0@C
[sweep] svc: btm | AppleARMSPMIDevice | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/nub-spmi0@D4714000/AppleSPMIController/btm@E
[sweep] svc: hammerfest-spmi | AppleARMSPMIDevice | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/aop-spmi0@E4894000/AppleSPMIController/hammerfest-spmi@C
[sweep] svc: AppleSARSPMIIDCWLAN | AppleSARSPMIIDCWLAN | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/aop-spmi1@E48D4000/AppleSPMIController/wlan-idc@E/AppleSARSPMIIDCWLAN
[sweep] svc: AppleSARSPMIIDC | AppleSARSPMIIDC | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/aop-spmi1@E48D4000/AppleSPMIController/baseband-idc@D/AppleSARSPMIIDC
[sweep] svc: AppleSARSPMIHEB | AppleSARSPMIHEB | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/aop-spmi0@E4894000/AppleSPMIController/baseband-heb@D/AppleSARSPMIHEB
[sweep] svc: iop-dcpext-nub | AppleA7IOPNub | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/dcpext@AC00000/AppleASCWrapV6/iop-dcpext-nub
[sweep] svc: iop-gfx-nub | AppleA7IOPNub | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/gfx-asc@82400000/AppleASCWrapV6/iop-gfx-nub
[sweep] svc: iop-smc-nub | AppleA7IOPNub | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/smc@DC400000/AppleASCWrapV6/iop-smc-nub
[sweep] svc: iop-aop-nub | AppleA7IOPNub | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/aop@E4400000/AppleASCWrapV6/iop-aop-nub
[sweep] svc: iop-pmp-nub | AppleA7IOPNub | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/pmp@C0C00000/AppleASCWrapV6/iop-pmp-nub
[sweep] svc: iop-sio-nub | AppleA7IOPNub | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/sio@95C00000/AppleASCWrapV6/iop-sio-nub
[sweep] svc: iop-ane-nub | AppleA7IOPNub | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/ane@1400000/AppleASCWrapV6/iop-ane-nub
[sweep] svc: iop-mtp-nub | AppleA7IOPNub | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/mtp@EA400000/AppleASCWrapV6/iop-mtp-nub
[sweep] svc: iop-ans-nub | AppleA7IOPNub | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/ans@F9400000/AppleASCWrapV6/iop-ans-nub
[sweep] svc: iop-sep-nub | AppleA7IOPNub | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/sep@92400000/AppleASCWrapV6SEP/iop-sep-nub
[sweep] svc: iop-dcp-nub | AppleA7IOPNub | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/dcp@7EC00000/AppleASCWrapV6/iop-dcp-nub
[sweep] svc: AppleS5L8960XNCO | AppleS5L8960XNCO | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/nco@C0044000/AppleS5L8960XNCO
[sweep] svc: AppleT602XDisplayCrossbar(display-crossbar0) | AppleT602XDisplayCrossbar | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/display-crossbar0/AppleT602XDisplayCrossbar(display-crossbar0)
[sweep] svc: RTBuddy(DCPEXT) | RTBuddy | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/dcpext@AC00000/AppleASCWrapV6/iop-dcpext-nub/RTBuddy(DCPEXT)
[sweep] svc: RTBuddy(SMC) | RTBuddy | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/smc@DC400000/AppleASCWrapV6/iop-smc-nub/RTBuddy(SMC)
[sweep] svc: RTBuddy(GFX) | RTBuddy | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/gfx-asc@82400000/AppleASCWrapV6/iop-gfx-nub/RTBuddy(GFX)
[sweep] svc: RTBuddy(AOP) | RTBuddy | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/aop@E4400000/AppleASCWrapV6/iop-aop-nub/RTBuddy(AOP)
[sweep] svc: RTBuddy(PMP) | RTBuddy | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/pmp@C0C00000/AppleASCWrapV6/iop-pmp-nub/RTBuddy(PMP)
[sweep] svc: RTBuddy(ANE) | RTBuddy | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/ane@1400000/AppleASCWrapV6/iop-ane-nub/RTBuddy(ANE)
[sweep] svc: RTBuddy(SIO) | RTBuddy | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/sio@95C00000/AppleASCWrapV6/iop-sio-nub/RTBuddy(SIO)
[sweep] svc: RTBuddy(MTP) | RTBuddy | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/mtp@EA400000/AppleASCWrapV6/iop-mtp-nub/RTBuddy(MTP)
[sweep] svc: RTBuddy(DCP) | RTBuddy | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/dcp@7EC00000/AppleASCWrapV6/iop-dcp-nub/RTBuddy(DCP)
[sweep] svc: RTBuddy(ANS2) | RTBuddy | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/ans@F9400000/AppleASCWrapV6/iop-ans-nub/RTBuddy(ANS2)
[sweep] svc: AppleSEPManager | AppleSEPManager | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/sep@92400000/AppleASCWrapV6SEP/iop-sep-nub/AppleSEPManager
[sweep] svc: AppleS5L8920XPWM | AppleS5L8920XPWM | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/pwm@95040000/AppleS5L8920XPWM
[sweep] svc: RTBuddyService | RTBuddyService | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/smc@DC400000/AppleASCWrapV6/iop-smc-nub/RTBuddy(SMC)/RTBuddyService
[sweep] svc: RTBuddyService | RTBuddyService | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/gfx-asc@82400000/AppleASCWrapV6/iop-gfx-nub/RTBuddy(GFX)/RTBuddyService
[sweep] svc: RTBuddyService | RTBuddyService | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/pmp@C0C00000/AppleASCWrapV6/iop-pmp-nub/RTBuddy(PMP)/RTBuddyService
