## smcDiagnose 5.00 200
TKFF , 0.000000
TKFI , 0.000000
TKFN , 0.000000
TKFP , 47.113342
TKR0 , 0.000000
TKRD , 0.000000
TKRN , 0.000000
TKRS , 0.000000
TKRT , 0.000000
TKRt , 0.000000
TN0n , -127.000000
TNFC , 35.211399
TP0Z , 51.850006
TP1d , 48.260010
TP2d , 50.193558
TP3d , 50.782272
TP4d , 53.104843
TP5d , 51.354843
TQ0d , 49.960007
TQ0j , 53.000000
TR0P , 50.370972
TSCP , 52.709686
TV0A , -3.031914
TV0s , 40.491642
TVAL , 40.500000
TVBE , 42.609795
TVBR , 42.687862
TVBa , 35.288242
TVD0 , 62.156010
TVDi , 2.000000
TVDz , 35.449215
TVFA , 37.288956
TVFD , 35.449215
TVFL , 32.937237
TVFM , 40.967075
TVRH , 34.683224
TVRM , 41.323940
TVRQ , 40.491642
TVRR , 41.323940
TVa1 , 37.749447
TVa2 , 37.295364
TVa3 , 36.131905
TVa4 , 34.716900
TVa5 , 33.539631
TVb1 , 42.986481
TVb2 , 43.216393
TVb3 , 40.589603
TVb4 , 36.080746
TVb5 , 34.611710
TVc1 , 40.115070
TVc2 , 39.943729
TVc3 , 38.350239
TVc4 , 37.757763
TVc5 , 37.217392
TVd1 , 37.713203
TVd2 , 37.176125
TVd3 , 37.043262
TVd4 , 36.460403
TVd5 , 36.098972
TVe1 , 35.448242
TVe2 , 36.069714
TVe3 , 36.255527
TVe4 , 35.832687
TVe5 , 35.700638
TW0P , 50.370972
Ta00 , 0.000000
Ta01 , -1.775000
Ta04 , 0.000000
Ta05 , -3.175000
Ta08 , 0.000000
Ta09 , 0.425000
Ta0O , 0.000000
Ta0P , 0.325000
Ta0R , 0.000000
Ta0S , 0.925000
Tarc , 45.450001
Te04 , 55.623749
Te05 , 60.248749
Te06 , 62.703125
Te0K , 55.252342
Te0L , 60.177341
Te0M , 62.000000
Tg00 , 55.338757
Tg01 , 58.863758
Tg08 , 55.035683
Tg09 , 58.560684
Tg0C , 55.275055
Tg0D , 58.800056
Tg0U , 55.375423
Tg0V , 58.900425
Tp04 , 56.552971
Tp05 , 61.877972
Tp06 , 61.937500
Tp0C , 56.820824
Tp0D , 62.145824
Tp0E , 62.234375
Tp0G , 56.831009
Tp0H , 62.156010
Tp0I , 62.250000
Tp0O , 56.619305
Tp0P , 61.944305
Tp0Q , 62.171875
Tp0X , 56.639492
Tp0Y , 61.164494
Tp0Z , 66.265625
Tp0a , 56.855320
Tp0b , 61.780319
Tp0c , 68.156250
Ts0K , 53.672264
Ts0L , 53.672264
Ts0M , 53.890625
Tz11 , 0.000000
Tz12 , 0.000000
Tz13 , 0.000000
Tz14 , 0.000000
Tz15 , 0.000000
Tz16 , 0.000000
Tz17 , 0.000000
Tz18 , 0.000000
Tz1j , 0.000000
U1B0 , 0x00 00 00 00 00 00 00 00  00 00 00 00 
U1D0 , 0.000000
U1N0 , 0.000000
U1R0 , 0.000000
U1S0 , 0.000000
U1bs , 0.000000
UB0T , 0.000000
UBAC , 0.000000
UBAT , 0.000000
UBAV , 0.000000
UBCR , 0x01 
UBD0 , 0.000000
UBDD , 0.000000
UBFC , 0.000000
UBHR , 0x01 
UBID , 0.000000
UBIS , 0.000000
UBLP , 0.000000
UBNC , 0.000000
UBPC , 0.000000
UBPF , 0.000000
UBPI , 0.000000
UBPN , 0.000000
UBPR , 0.000000
UBPV , 0.000000
UBRM , 0.000000
UBRS , 0.000000
UBSB , 0.000000
UBSS , 0.000000
UBSU , 0.000000
UBSV , 0.000000
UBSW , 0.000000
UBSX , 0.000000
UBSY , 0.000000
UBSZ , 0.000000
UBUI , 0.000000
UCFG , 0x04 14 
UPOC , 0.000000
UPOF , 0x00 
UPOR , 0.000000
UPOS , 0.000000
UPOT , 0.000000
VBUS , 1.000000
VBat , 4.330898
VP0B , 4.337723
VP0b , 0.581386
VP0u , 4.342621
VP1b , 0.122141
VP2b , 0.625568
VP4b , 0.977860
VP7b , 0.776722
VPab , 0.789535
VPbb , 0.582553
VPdb , 0.596742
VQ0l , 3.299988
VQ0u , 4.699997
VQ1u , 0.074997
VQDD , 4.349991
Vb1f , 4.330898
Vb3f , 4.332714
WA0u , 4697.000000
WABL , 0.000000
WACB , 258.000000
WACC , 9.000000
WACM , 1.000000
WACO , 0.000000
WACP , 0.000000
WACR , 0x00 00 00 00 00 00 00 00  00 00 00 00 00 00 00 00  00 00 00 00 00 00 00 00  00 00 00 00 00 00 00 00  00 00 00 00 00 00 00 00  00 00 00 00 00 00 00 00  00 00 00 00 00 00 00 00  00 00 00 00 00 00 00 00  00 00 00 00 
WACS , 0.000000
WACX , 7500.000000
WACZ , 0.000000
WADA , 0.000000
WADD , 0.000000
WADE , 0x00 00 00 00 00 00 00 00  00 00 00 00 00 00 00 00  00 00 00 00 00 00 00 00  00 00 00 00 00 00 00 00  00 00 00 00 00 00 00 00  00 00 00 00 00 00 00 00  00 00 00 00 00 00 00 00  00 00 00 00 00 00 00 00  00 00 00 00 00 00 00 00  00 00 00 00 00 00 00 00  00 00 00 00 00 00 00 00  00 00 00 00 00 00 00 00  00 00 00 00 00 00 00 00  00 00 00 00 00 00 00 00  00 00 00 00 00 00 00 00  
WADI , 3.000000
WADL , 1.000000
WADP , 0.000000
WADS , 0x18 00 81 04 00 00 00 00  
WADT , 0.000000
WAEF , 0x00 00 00 00 00 00 00 00  
WAEK , 0.000000
WAEM , 0x00 00 00 00 00 00 00 00  00 00 00 00 00 00 00 00  
WAEQ , 0.000000
WAER , 0x00 00 00 00 00 00 00 00  
WAF2 , 0x08 00 00 00 
WAFB , 0.000000
WAFI , 19.000000
WAFM , 0.000000
WAFQ , 0.000000
WAFR , 0x00 00 00 00 00 00 00 00  
WAFS , 0xc0 02 00 20 00 00 00 00  
WAFV , 16976964.000000
WAFW , 9.000000
WAG1 , 0.000000
WAG2 , 0.000000
WAG3 , 0.000000
WAG4 , 0.000000
WAGT , 0.000000
WAHF , 0.000000
WAHO , 0.000000
WAI1 , 0.000000
WAI2 , 0.000000
WAI3 , 0.000000
WAI4 , 0.000000
WAIB , 0.000000
WAIC , 0.000000
WAID , 0.000000
WAIE , 0.000000
WAIF , 0.000000
WAIH , 0.000000
WAIL , 0.000000
WAIM , 0.000000
WAIP , 0.000000
WAIR , 0.000000
WAIS , 1.000000
WAIT , 440.000000
WAIV , 0.000000
WAIZ , 0.000000
WAKE , 0.000000
WALI , 0.000000
WALM , 3.000000
WALR , 0.000000
WALS , 1159332.000000
WALW , 0x00 00 00 00 
WAM0 , 0.000000
WAM1 , 0.000000
WAM2 , 0.000000
WAM3 , 0.000000
WAMA , 0.000000
WAMC , 0.000000
WAMD , 0.000000
WAMF , 0x00 00 00 00 
WAMI , 0x09 b0 00 00 ff ff ff ff  00 00 00 00 00 00 00 00  
WAMO , 0.000000
WAMP , 0.000000
WAMQ , 0x00 00 00 00 
WAMV , 0.000000
WANC , 1.000000
WAOC , 0.000000
WAOD , 0.000000
WAOE , 2660.000000
WAOF , 4300.000000
WAOG , 0.000000
WAOH , 0.000000
WAOI , 4300.000000
WAOJ , 2660.000000
WAOP , 0.000000
WAOR , 0.000000
WAOT , 0.000000
WAOV , 196615.000000
WAOZ , 0.000000
WAPA , 0.000000
WAPB , 0.000000
WAPC , 0.000000
WAPD , 0x00 00 00 00 00 00 00 00  
WAPL , 0.000000
WAPM , 0.000000
WAPN , 0.000000
WAPP , 0.000000
WAPR , 0.000000
WAPS , 0.000000
WAPT , 0.000000
WAPY , 0.000000
WAQM , 0.000000
WAQS , 0x00 00 00 00 
WAQV , 0x00 00 00 00 
WARC , 0.000000
WARD , 0.000000
WARF , 0.000000
WARI , 0.000000
WARL , 0.000000
WARM , 0.000000
WARP , 0.000000
WARS , 0.000000
WARV , 0.000000
WASF , 0.000000
WASM , 0.000000
WASR , 0.000000
WASS , 0.000000
WATC , 0.000000
WATF , 0.000000
WATL , 0.000000
WATP , 1000.000000
WATS , 0x00 00 00 00 00 00 00 00  00 00 00 00 00 00 00 00  
WATT , 0.000000
WATV , 0.000000
WAUS , 0.000000
WAV1 , 0.000000
WAV2 , 0.000000
WAV3 , 0.000000
WAV4 , 0.000000
WAVN , 0.000000
WAVR , 0.000000
WAXC , 0.000000
WCd0 , 0.000000
WCe0 , 2660.000000
WCf0 , 4300.000000
WCg0 , 0.000000
WCh0 , 0.000000
WCi0 , 4300.000000
WCj0 , 2660.000000
WCp0 , 0.000000
WCr0 , 0.000000
WCt0 , 0.000000
WKTP , 0.000000
YBj0 , 0x0a 00 a6 1d 04 c8 d5 04  0f 53 0a 90 08 14 00 00  00 00 00 00 00 00 00 00  00 00 00 00 00 00 00 00  00 00 00 00 00 00 00 00  00 00 00 00 00 00 00 00  00 00 00 00 00 00 00 00  00 00 00 00 00 00 00 00  00 00 00 00 00 00 00 00  00 00 00 00 00 00 00 00  00 00 00 00 00 00 00 00  00 00 00 00 00 00 00 00  00 00 00 00 00 00 00 00  00 00 00 00 00 00 00 00  00 00 00 00 00 00 00 00  
YBk0 , 3000.000000
YBl0 , 2920.000000
YBm0 , 0x00 00 00 00 00 00 00 00  00 00 00 00 
YBn0 , 0.000000
YBo0 , 0.000000
YBv0 , 1.000000
YBw0 , 0x00 00 00 
YBx0 , 0xb8 0b 00 00 
YCd0 , 16.000000
YCe0 , 4.000000
YCf0 , 1.000000
YCg0 , 0x00 00 00 00 00 00 00 00  00 
YSA0 , 0.000000
YSB0 , 0.000000
YSC0 , 0.000000
YSD0 , 0.000000
YSE0 , 0.000000
YSF0 , 0.000000
YSG0 , 0.000000
YSH0 , 0.000000
YSI0 , 0.000000
YSJ0 , 0.000000
YSK0 , 0.000000
YSL0 , 0.000000
YSM0 , 0.000000
YUx0 , 16.000000
YVa0 , 0.000000
aBID , 0.000000
aDC# , 30.000000
aP00 , 255.000000
aP01 , 1617.000000
aP02 , 1544.000000
aP58 , 1593.000000
aP59 , 0.000000
aP5a , 1708.000000
aP5b , 161.000000
aP5c , 192.000000
aP5d , 2.000000
aP5e , 199.000000
aP70 , 3281.000000
aP71 , 2054.000000
aP72 , 2157.000000
aP73 , 2455.000000
aP74 , 2468.000000
aP75 , 2767.000000
aP76 , 1475.000000
aP77 , 4.000000
aP78 , 1403.000000
aP79 , 2213.000000
aP7a , 2575.000000
aP7b , 3296.000000
aP7c , 1484.000000
aP7d , 3070.000000
aP7e , 2290.000000
aP7f , 0.000000
aP80 , 0.000000
bHLD , 0.000000
bPHD , 0.000000
bRIN , 0.000000
bVDN , 0.000000
bVUP , 0.000000
bca0 , 2316.000000
bdF0 , 0x20 37 76 3c 
bdJ0 , 115.000000
bdc0 , 3000.000000
bdj0 , 0x80 0a b2 2c 00 00 00 00  
bdv0 , 0.000000
bdw0 , 0.000000
bel0 , 0x48 35 37 00 00 00 00 00  00 00 00 00 00 00 00 00  00 
bem0 , 4289.000000
ben0 , 2294.000000
beo0 , 5041.000000
bep0 , 4280.000000
beq0 , 0x00 4f 00 6e 00 7e 00 6d  00 7e 00 62 00 7a 00 80  00 85 00 92 00 9b 00 98  00 aa 01 4d 05 ec 00 00  
ber0 , 115.000000
bes0 , 2315.000000
bet0 , 38.699997
beu0 , 4280.000000
bex0 , 0x00 00 00 00 00 00 00 00  00 00 00 00 00 00 00 00  
bey0 , 0x46 47 39 48 37 37 30 30  31 41 46 30 30 30 30 36  54 56 00 00 00 
bez0 , 0.000000
bfA0 , 0x03 03 79 09 00 00 00 00  00 00 01 00 00 00 00 00  00 00 00 00 00 00 00 00  00 00 00 00 00 00 00 00  00 00 00 00 00 00 00 00  00 00 00 00 00 00 00 00  00 00 00 00 00 00 00 00  00 00 00 00 00 00 00 00  00 00 00 00 00 00 00 00  00 00 00 00 00 00 00 00  00 00 00 00 00 00 00 00  00 00 00 00 00 00 00 00  00 00 00 00 00 00 00 00  00 00 00 00 00 00 00 00  00 00 00 00 00 00 00 00  
bfB0 , 3119.000000
bfC0 , 3119.000000
bfD0 , 0.000000
bfE0 , 0.000000
bfF0 , 0.000000
bfG0 , 0x5f 05 00 
bfH0 , 0x00 00 00 00 00 00 00 00  
bfI0 , 69.000000
bfJ0 , 1.000000
bfK0 , 1.000000
bfL0 , 0.000000
bfb0 , 0x00 
bfc0 , 0x00 00 00 00 00 00 00 00  00 00 00 00 00 00 00 00  00 00 00 00 00 00 00 00  00 00 00 00 00 00 00 00  
bfd0 , 0x01 
bfe0 , 0x00 00 00 00 00 00 00 00  00 00 00 00 00 00 00 00  00 00 00 00 00 00 00 00  00 00 00 00 00 00 00 00  00 00 00 00 00 00 00 00  00 00 00 00 00 00 00 00  00 00 00 00 00 00 00 00  00 00 00 00 00 00 00 00  
bfg0 , 4395.000000
bfh0 , 3801.000000
bfi0 , 2927.000000
bfj0 , 4484.000000
bfk0 , 0.000000
bfl0 , 0.000000
bfm0 , 0.000000
bfn0 , 0x08 
bfo0 , 9912.000000
bfp0 , 3924.000000
bfq0 , 799.000000
bfs0 , 0x00 00 00 00 00 00 00 00  00 00 00 00 00 00 00 00  00 00 00 00 00 00 00 00  00 00 00 00 00 00 00 00  00 00 00 00 00 00 00 00  07 00 00 00 2e 00 00 00  00 00 00 00 00 00 00 00  10 00 00 00 00 00 00 00  00 00 00 00 01 00 00 00  00 00 00 00 53 02 00 00  8e 01 00 00 2f 00 00 00  e5 02 00 00 ab 01 00 00  61 00 00 00 97 02 00 00  ee 02 00 00 
bft0 , 2316.000000
bfu0 , 2316.000000
bfv0 , 0xd5 6d 80 06 
bfx0 , 0.000000
bfy0 , 0x00 00 00 00 00 00 00 00  00 00 00 00 00 00 00 00  00 00 00 00 00 00 00 00  00 00 00 00 00 00 00 00  
bgA0 , 0x00 00 
bgB0 , 0x00 00 00 00 
bkA0 , 4406.000000
bkB0 , 1.000000
bkD0 , 0.000000
bkE0 , 240.000000
bkF0 , 86400.000000
bkG0 , 0x00 00 00 00 00 00 00 00  00 00 00 00 00 00 00 00  00 00 00 00 
bkH0 , 40.000000
bkJ0 , 0.000000
bkK0 , 22.000000
bkL0 , 1.000000
bkM0 , 95.000000
bkN0 , 4.000000
bkP0 , 0.000000
bkQ0 , 0.000000
blh0 , 0x00 00 00 00 00 00 00 00  00 00 00 00 00 00 00 00  00 00 00 00 00 00 00 00  00 00 00 00 00 00 00 00  
blr0 , 0.000000
bls0 , 0.000000
bmA0 , 0x1a 00 00 00 2d 00 00 00  0d 00 00 00 02 00 00 00  00 00 00 00 16 02 00 00  4a 02 00 00 c6 00 00 00  1c 00 00 00 03 00 00 00  
bmB0 , 0x83 01 00 00 
bmC0 , 341.000000
bmD0 , 0x00 00 00 00 00 00 00 00  00 00 
bmE0 , 0x00 00 00 00 00 00 00 00  00 00 00 00 00 00 00 00  00 00 00 00 00 00 00 00  
bmF0 , 3.000000
bmG0 , 4420.000000
bmH0 , 4420.000000
bmI0 , 4420.000000
bmJ0 , 4480.000000
bmK0 , 4420.000000
bmL0 , 184.000000
bmN0 , 0.000000
bmP0 , 0.000000
bmQ0 , 0xc6 00 f8 00 2a 01 e9 03  ff ff 
bmR0 , 0x1c 02 8f 02 02 03 75 03  ff ff 
bmS0 , 0x80 11 6c 11 58 11 44 11  12 11 
bmT0 , 0x09 00 0d 00 18 00 2d 00  52 00 08 00 0c 00 17 00  2a 00 3c 00 
bmU0 , 4420.000000
bma0 , 0x00 00 00 00 00 00 00 00  00 00 00 00 00 00 00 00  00 00 00 00 00 00 00 00  00 
bmb0 , 0x00 00 00 00 00 00 00 00  00 00 00 00 00 00 00 00  00 00 00 00 00 00 00 00  00 
bmc0 , 0x00 00 00 00 00 00 00 00  00 00 00 00 00 00 00 00  00 00 00 00 00 00 00 00  00 
bmd0 , 0x00 00 00 00 00 00 00 00  00 00 00 00 00 00 00 00  00 00 00 00 00 00 00 00  00 
bme0 , 0x00 00 00 00 00 00 00 00  00 00 00 00 00 00 00 00  00 00 00 00 00 00 00 00  00 
bmf0 , 0x00 00 00 00 00 00 00 00  00 00 00 00 00 00 00 00  00 00 00 00 00 00 00 00  00 
bmg0 , 0x00 00 00 00 00 00 00 00  00 00 00 00 00 00 00 00  00 00 00 00 00 00 00 00  00 
bmh0 , 0x00 00 00 00 00 00 00 00  00 00 00 00 00 00 00 00  00 00 00 00 00 00 00 00  00 
bmi0 , 0x00 00 00 00 00 00 00 00  00 00 00 00 00 00 00 00  00 00 00 00 00 00 00 00  00 
bmj0 , 0x00 00 00 00 00 00 00 00  00 00 00 00 00 00 00 00  00 00 00 00 00 00 00 00  00 
bmk0 , 0x00 00 00 00 00 00 00 00  00 00 00 00 00 00 00 00  00 00 00 00 00 00 00 00  00 
bml0 , 0.000000
bmm0 , 0x00 00 00 00 00 00 00 00  00 00 00 00 00 00 00 00  00 00 00 00 00 00 00 00  00 
bmn0 , 0.000000
bnL0 , 0x00 00 00 00 
bnM0 , 0x00 00 
bnN0 , 0.700000
bpx0 , 0x00 
btq0 , 0x00 
btu0 , 0.000000
btx0 , 0x01 c8 00 18 01 09 08 00  03 00 00 02 83 00 18 01  01 08 00 00 00 00 02 45  00 18 01 01 08 00 00 00  00 02 46 00 18 01 01 08  00 00 00 00 01 ba 00 18  01 09 08 00 12 00 00 01  12 00 18 01 09 08 00 03  00 00 01 13 00 18 01 09  08 00 03 00 00 01 a2 00  18 01 09 08 00 03 00 00  86 29 00 00 00 00 00 00  00 00 00 00 00 00 00 00  00 00 00 00 00 00 00 00  00 00 00 00 00 00 00 00  
bua0 , 0.000000
bub0 , 2660.000000
buc0 , 4300.000000
bud0 , 0.000000
bue0 , 0.000000
buf0 , 4300.000000
bug0 , 2660.000000
buh0 , 0.000000
bui0 , 0.000000
buj0 , 0.000000
bvs0 , 4347.000000
bvt0 , 0.000000
bvu0 , 0.000000
bvv0 , 0x7b 42 76 3c 
bvw0 , 79.000000
bvx0 , 110.000000
bvy0 , 126.000000
bvz0 , 109.000000
bwA0 , 126.000000
bwB0 , 98.000000
bwC0 , 122.000000
bwD0 , 128.000000
bwE0 , 133.000000
bwF0 , 146.000000
bwG0 , 155.000000
bwH0 , 152.000000
bwI0 , 170.000000
bwJ0 , 333.000000
bwK0 , 1516.000000
bwL0 , 0x80 20 
bwM0 , 369008.000000
bwN0 , 202.000000
bwO0 , 3924.000000
bwP0 , 3924.000000
bwQ0 , 0.000000
ceH1 , 0.000000
ceH2 , 0.000000
ceH8 , 0.000000
cePa , 0.000000
ceh1 , 0.000000
ceh2 , 0.000000
ceh4 , 0.000000
ceh5 , 0.000000
ceh6 , 0.000000
ceh8 , 0.000000
cehk , 0.000000
cmDM , 0.000000
cmL0 , 1.000000
cmL1 , 0.000000
cmL2 , 0.000000
cmL3 , 0.000000
cmL4 , 1.000000
cmL5 , 0.000000
cmL6 , 1.000000
cmL7 , 1.000000
cmL8 , 1.000000
cmL9 , 0.000000
cmLA , 0.000000
cmLB , 0.000000
cmLC , 0.000000
cmLD , 1.000000
cmLE , 0.000000
cmLF , 0.000000
cmPM , 0.000000
cmPm , 0.000000
cmT1 , 99.750000
cmT4 , 99.750000
cmT5 , 99.750000
cmTH , 100.000000
cmTI , 0.000000
cmUM , 0.000000
cmt1 , 100.000000
cmt4 , 100.000000
cmt5 , 100.000000
csH1 , 0.000000
csPa , 0.000000
csTI , 0.000000
csh1 , 0.000000
dcL0 , 0.000000
dcl0 , 0.000000
eeH1 , -5.676060
eeH2 , -16.062763
eeH8 , -2.508358
eePa , -100.000000
eeh1 , -1.676060
eeh2 , -13.062763
eeh4 , -1.676060
eeh5 , -0.312138
eeh6 , -8.316776
eeh8 , -59.508358
eehk , -9.711758
f001 , 41.588165
f002 , 50.370972
f003 , 45.450001
f004 , 35.647720
f005 , 52.709686
f006 , 47.113342
f007 , 48.988281
f008 , 38.699997
f009 , 35.384766
f00a , 50.370972
fSX1 , 0.000000
fSX2 , 0.000000
fSX3 , 1.000000
fSX4 , 0.000000
fSX5 , 0.000000
fSX6 , 0.000000
fSX7 , 0.000000
fSX8 , 0.000000
fSX9 , 0.000000
fdS0 , 1.140856
fdS1 , 1.426908
feH2 , -15.729477
feH8 , -2.508362
feh4 , -1.664398
feh5 , -0.267059
feh6 , -8.316772
feh8 , -59.508358
fehk , -9.711761
fi0V , 36.099991
ft00 , 40.449017
ft01 , 41.564693
ft02 , 12.204760
ft03 , 51.017071
ft04 , 25.914734
ft05 , 35.493176
ft06 , 53.573460
ft07 , 47.752468
ft08 , 49.238930
ft09 , 14.897326
ft10 , 38.499363
ft11 , 35.153713
ft12 , 10.284696
ft13 , 51.126053
ftA0 , -3.175000
ftA1 , 0.425000
ftA2 , 0.325000
ftA3 , 0.925000
ftA4 , -1.775000
ftD0 , 64.689796
ftD1 , 68.072746
ftE0 , 60.248749
ftE1 , 60.177341
ftG0 , 58.863758
ftG1 , 58.560684
ftG2 , 58.800056
ftG3 , 58.900425
ftP0 , 62.156010
ftP1 , 61.877972
ftP2 , 61.944305
ftP3 , 62.145824
ftP4 , 61.164494
ftP5 , 61.780319
fuCO , 0.000000
fuCo , 0.000000
htB0 , 7.027000
htNF , 100.000000
htT2 , 100.000000
htT6 , 100.000000
htT8 , 100.000000
htTk , 100.000000
iaL2 , 0.000000
iaU1 , 47.000000
iau1 , 43.000000
iau4 , 43.000000
iau5 , 43.000000
iau6 , 43.000000
isH1 , 0.000000
isH2 , 0.000000
isH8 , 0.000000
isPa , 0.000000
ish1 , 0.000000
ish2 , 0.000000
ish4 , 0.000000
ish5 , 0.000000
ish6 , 0.000000
ish8 , 0.000000
ishk , 0.000000
mEML , 99.750000
mTLL , 0.000000
mTPL , 10.000000
mUTL , 0.000000
maH1 , 0.000000
maPa , 0.000000
mah1 , 0.000000
mdH1 , -5.676056
mdP1 , 100.000000
mdh1 , -1.676060
mdp1 , 100.000000
meH1 , -5.676056
mePa , -50.000000
meh1 , -1.676060
mlB1 , 100.000000
mlB2 , 100.000000
mlB8 , 100.000000
mlC1 , 100.000000
mlC8 , 100.000000
mlCC , 65535.000000
mlCS , 65535.000000
mlD0 , 0.000000
mlD1 , 0.000000
mlI0 , 0.000000
mlK1 , 100.000000
mlK2 , 100.000000
mlP1 , 100.000000
mlPA , 65.000000
mlPS , 65.000000
mlPa , 100.000000
mlS1 , 100.000000
mlT1 , 100.000000
mlW1 , 100.000000
mlb1 , 100.000000
mlb2 , 100.000000
mlb4 , 100.000000
mlb5 , 100.000000
mlbk , 100.000000
mlc1 , 100.000000
mlc8 , 100.000000
mli0 , 0.000000
mli4 , 0.000000
mli5 , 0.000000
mlk1 , 100.000000
mlkk , 100.000000
mlmx , 100.000000
mlp1 , 100.000000
mlr4 , 100.000000
mlr5 , 100.000000
mlr6 , 100.000000
mls1 , 100.000000
mlt1 , 100.000000
mlt4 , 100.000000
mlt5 , 100.000000
mmCD , 0.000000
mmCT , 10.000000
mmL0 , 0.000000
mmPM , 0.000000
mmPm , 0.000000
mmTI , 0.000000
mmV1 , 0.000000
mmV2 , 0.000000
mmV3 , 0.000000
mmV4 , 0.000000
mmV5 , 0.000000
mmV6 , 0.000000
mmV7 , 0.000000
msP0 , 35.653240
msPa , 21.297935
msTI , 0.000000
muH1 , -5.676056
muP1 , 100.000000
muh1 , -1.676060
mup1 , 100.000000
mxBR , 42.687862
mxBa , 35.288242
mxC2 , 100.000000
mxD0 , 1.000000
mxFL , 32.937237
mxH1 , 0.000000
mxH2 , 0.000000
mxH8 , 0.000000
mxPS , 100.000000
mxPa , 0.000000
mxPs , 100.000000
mxRH , 34.683224
mxRM , 41.323940
mxRQ , 40.491642
mxRR , 41.323940
mxh1 , 0.000000
mxh2 , 0.000000
mxh4 , 0.000000
mxh5 , 0.000000
mxh6 , 0.000000
mxh8 , 0.000000
mxhk , 0.000000
oFT0 , 5.000000
oFT1 , 5.000000
oFT2 , 40.000000
oFT3 , 40.000000
oFT4 , 5.000000
oFT5 , 30.000000
oTD0 , 90.000000
oTD1 , 90.000000
oft0 , 10.000000
oft2 , 540.000000
oft3 , 10.000000
oft4 , 10.000000
oft5 , 10.000000
oft6 , 10.000000
oft7 , 10.000000
oft9 , 540.000000
ofta , 10.000000
oftc , 540.000000
oftd , 10.000000
ohE0 , -100.500000
ohE1 , 99.500000
ohF0 , -100.500000
ohF1 , 99.500000
ohG0 , -100.500000
ohG1 , 99.500000
ohI0 , -100.500000
ohI1 , 99.500000
ohI2 , -100.500000
ohI3 , 99.500000
ohe0 , -100.500000
ohe1 , 99.500000
ohi0 , -100.500000
ohi1 , 99.500000
oht0 , -0.500000
oht1 , 99.500000
oki0 , 0.150000
oki3 , 0.000000
oki4 , 0.000000
oki5 , 0.000000
oki6 , 0.000000
okia , 0.000000
okib , 0.000000
okic , 0.000000
okid , 0.300000
okie , 0.400000
okim , 0.000000
okp0 , 0.480000
okp3 , 65.000000
okp4 , 65.000000
okp5 , 65.000000
okp6 , 42.500000
okpa , 85.000000
okpb , 51.000000
okpc , 42.500000
okpd , 7.100000
okpe , 27.200001
okpm , 31.875000
omO0 , -100.000000
omO1 , -2.000000
omO2 , 0.000000
omO3 , 1.500000
omO4 , 5.000000
omO5 , 10.000000
omO6 , -100.000000
omO7 , -2.000000
omO8 , 0.000000
omO9 , 1.500000
omOa , 10.000000
omOb , 25.000000
omOc , -100.000000
omOd , -2.000000
omOe , 0.000000
omOf , 2.000000
omOg , 3.000000
omOh , 10.000000
omOi , -100.000000
omOj , -2.000000
omOk , 0.000000
omOl , 2.000000
omOm , 3.000000
omOn , 25.000000
omm0 , 5.000000
omm1 , 105.000000
omm2 , 5.000000
omm3 , 105.000000
omo0 , -100.000000
omo1 , -2.000000
omo2 , 0.000000
omo3 , 1.500000
omo4 , 5.000000
omo5 , 10.000000
omo6 , -100.000000
omo7 , -2.000000
omo8 , 0.000000
omo9 , 1.500000
omoa , 10.000000
omob , 25.000000
omoc , -100.000000
omod , -2.000000
omoe , 0.000000
omof , 2.000000
omog , 3.000000
omoh , 10.000000
omoi , -100.000000
omoj , -2.000000
omok , 0.000000
omol , 2.000000
omom , 3.000000
omon , 25.000000
onm0 , -50.000000
onm1 , -20.000000
onm2 , 0.000000
onm3 , 20.000000
onm4 , 50.000000
onm5 , -50.000000
onm6 , -20.000000
onm7 , 0.000000
onm8 , 20.000000
onm9 , 50.000000
oof0 , 0.000000
oof1 , 0.000000
oof2 , 0.000000
oof3 , 0.000000
oof4 , 0.000000
oof5 , 0.000000
oof6 , 0.000000
oof7 , 0.000000
oof8 , 0.000000
oof9 , 0.000000
oofa , 0.000000
oofb , 0.000000
oofc , 0.000000
oofd , 0.000000
oofe , 0.000000
ooff , 0.000000
oofg , 0.000000
opmn , 65.000000
opmu , 65.000000
opmx , 4.655000
opmy , 7.000000
osdM , 2.570000
osdm , 2.720000
osuM , 2.370000
otpr , 0.400000
ov00 , -0.220000
ov01 , 0.620000
ov02 , 0.520000
ov03 , -0.180000
ov10 , 0.240000
ov11 , 0.580000
ov12 , -0.030000
ov13 , 0.820000
ov14 , 0.330000
ov15 , -0.770000
ov20 , 0.140000
ov21 , 0.580000
ov22 , 0.830000
ov23 , -0.460000
ov30 , -0.270000
ov31 , 0.360000
ov32 , 0.500000
ov33 , 0.110000
ov40 , 0.220000
ov41 , 0.700000
ov42 , 0.270000
ov50 , 0.330000
ov51 , 0.640000
ov52 , 0.320000
ov60 , 0.150000
ov61 , 0.990000
ov70 , 0.250000
ov71 , 0.890000
ov72 , 0.080000
ov80 , 0.310000
ov81 , 0.800000
ov82 , 0.180000
ov90 , -0.220000
ov91 , 0.900000
ov92 , -0.390000
ov93 , 0.490000
ovA0 , 1.250000
ovA1 , 0.980000
ovB5 , 64.400002
ovB6 , 64.400002
ovB7 , 64.400002
ovB8 , 64.400002
ovB9 , 64.400002
ovBa , 64.400002
ovBb , 64.400002
ovBc , 64.400002
